StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,samtycke,hon1,hon2,hon3,han1,han2,han3,hen1,hen2,hen3,control1,control2,control3,30f1,30f2,30f3,30f5,30f10,50f10,50f11,50f3,50f7,50f8,50f9,5030f7,50f12,50f17,50f13,75f1,75f2,75f4,75f5,70f3,Q60,Q62,GIS_1,GIS_2,GIS_3,GIS_4,essentialism_1,essentialism_2,essentialism_3,essentialism_4,essentialism_5,essentialism_6,essentialism_7,essentialism_8,hen_attitudes_1,hen_attitudes_2,hen_attitudes_3,hen_use,hen_hear,hen_fam,hen_fam_4_TEXT,Q66,Q68,Q70,Q72,token,han1 - Parent Topics,han1 - Topics
2020-11-17 07:37:37,2020-11-17 07:48:52,IP Address,83.252.208.216,100,674,TRUE,2020-11-17 07:48:52,R_2dK0Kh4YT2wvi44,,,,,57.78149414,14.15620422,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon star pa en paddelbrada,Hon haller en paddel i handen,Hon paddlar ,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Kvinna,Kvinna,Vet ej,Man,Kvinna,Kvinna,Kvinna,Kvinna,24,Kvinna,"Stammer helt
7",6,5,5,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",4,"Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Nagon gang per vecka,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,"Hur etablerat hen ar, om man tanker att nagon ar ickeckebinar nar man ”ser dem pa stan” och allmant vad asikten ar kring hen ",Inte av undersokningen i sig men alternativet ickebinar fanns och da borde man valja det nagon gang for man vet ju inte vad nagon identifierar sig som. ,Nej ,Nej ,hzkzghs,,
2020-11-17 07:49:35,2020-11-17 07:54:04,IP Address,83.252.208.216,100,269,TRUE,2020-11-17 07:54:04,R_elKU3MSQs0KzstP,,,,,57.78149414,14.15620422,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Hon paddlar ,Hon star pa en paddelbrada ,Hon haller i en paddel ,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Vet ej,Man,Kvinna,Kvinna,Kvinna,Kvinna,24,Kvinna,4,6,5,5,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",4,"Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Nagon gang per vecka,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Anvandandet av hen och allmanna asikter kring det. aven hur etablerat det ar om man ser folk ”pa stan” som att de ar hen ,Nej,Nej,Nej,hzkzghs,,
2020-11-17 08:01:36,2020-11-17 08:08:38,IP Address,155.4.158.73,100,422,TRUE,2020-11-17 08:08:38,R_2ttAwqcXf5KjGZj,,,,,58.41670227,15.61669922,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,It does swimming ,It does swimming ,It does swimming ,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,28,Man ,3,4,4,4,4,6,3,4,3,5,6,4,4,4,2,Nagon gang om aret,Aldrig,"Ja, jag sjalv",,This is all about gender identification ,,,,yxcvyyx,,
2020-11-17 08:09:22,2020-11-17 08:12:30,IP Address,213.158.50.96,100,188,TRUE,2020-11-17 08:12:31,R_2zSxRgXwi9sc6OO,,,,,55.605896,13.0007019,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,star upp,haller i paddel,paddlar,,,,,,,Man,Man,Kvinna,Man,Man,Icke-binar,Kvinna,Kvinna,Kvinna,Icke-binar,Man,Kvinna,Kvinna,Icke-binar,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,51,kvinna,3,"Stammer helt
7",6,"Stammer helt
7","Stammer inte alls
1",3,3,3,3,3,"Stammer helt
7","Stammer helt
7",6,6,6,,Dagligen,"Ja, jag sjalv,Ja, anhorig / nara van",,identifikation,nej,nej ,nej,ohfbwav,,
2020-11-17 08:20:49,2020-11-17 08:26:39,IP Address,155.4.158.73,100,350,TRUE,2020-11-17 08:26:40,R_3O3zYXVqKNf0008,,,,,58.41670227,15.61669922,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,It does swimming ,It does swimming ,It does swimming ,,,,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,28,Man ,4,4,6,5,3,4,5,2,5,5,6,6,3,4,5,Nagon gang i manaden,Nagon gang om aret,"Ja, en kollega",,It’s about gender pridiction ,No ,I know that,"Tack for din medverkan! 

I den har studien anvande vi en ny metod som inte testats forut, darfor ar det viktigt for oss att veta hur den upplevdes.

Du far chansen att svara pa nagra specifika fragor om din upplevelse och sen aven ge allman feedback pa hur det var. Dina synpunkter ar viktiga for oss!

Om du behover mer plats for att svara kan du forstora rutorna genom att klicka och dra i det nedre hogra hornet.

Vad tror du att studien handlade om?


Kande du att du forvantades svara pa ett speciellt satt?
No",yxcvyyx,,
2020-11-17 08:21:07,2020-11-17 08:28:12,IP Address,88.129.94.11,100,425,TRUE,2020-11-17 08:28:13,R_8c5n45AnLWBk8j7,,,,,59.37930298,13.50360107,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar,Hon aker standupppadel,Hon blaser glas,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,23,Kvinna,3,5,5,3,3,"Stammer inte alls
1",2,2,3,2,6,"Stammer inte alls
1","Mycket bra
7",6,6,Nagon gang i manaden,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsidentitet,Nej,,Nej,zazfanb,,
2020-11-17 04:33:22,2020-11-17 08:45:18,IP Address,217.211.141.230,100,15116,TRUE,2020-11-17 08:45:19,R_3gS1SaCzDvBYDS1,,,,,56.07550049,14.46960449,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Han paddlar kanot.,Han kampar!,Han tranar.,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,41,Kvinna,4,"Stammer inte alls
1","Stammer inte alls
1",4,"Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer inte alls
1",4,"Stammer inte alls
1","Stammer inte alls
1",5,"Mycket daligt
1","Mycket bra
7",Nagon gang i manaden,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,,Nej,Nej,Ja de sag redigerade ut,hkzbuzx,,
2020-11-17 09:35:51,2020-11-17 09:50:18,IP Address,213.64.114.55,100,866,TRUE,2020-11-17 09:50:19,R_1pmWEwkXIOlxaHS,,,,,59.59199524,15.23039246,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar.,Hen srar pa en brada,Henr en sreckfigur,,,,Man,Man,Kvinna,Man,Man,Icke-binar,Kvinna,Kvinna,Icke-binar,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,66,Kvinna,5,2,2,5,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",3,"Stammer helt
7",2,"Stammer inte alls
1","Mycket daligt
1",2,4,Aldrig,Dagligen,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur vi ser pa konstillhorighet ,Nej,Inget,Manga med kvinnliga drag,fvbbvee,,
2020-11-17 09:35:20,2020-11-17 09:54:15,IP Address,95.109.41.61,100,1134,TRUE,2020-11-17 09:54:15,R_1F2IqeFZFn4tKCj,,,,,65.31719971,21.47940063,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binar,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,49,man,2,6,5,5,"Stammer helt
7",5,5,4,6,4,"Stammer inte alls
1","Stammer inte alls
1",2,2,2,Aldrig,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,,,,,cdgvpxf,,
2020-11-17 10:03:57,2020-11-17 10:10:33,IP Address,83.255.103.3,100,396,TRUE,2020-11-17 10:10:34,R_33jt5vggG7jcYa8,,,,,62.39129639,17.30630493,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon star upp i baten,Hon haller i en paddel,Hon har en rorelse framat ,,,,,,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,52,Man,4,5,5,4,6,2,"Stammer inte alls
1",2,2,4,2,"Stammer inte alls
1",2,2,2,Aldrig,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Kon,Osaker,Nej,"Ja, mixade",bymrntr,,
2020-11-17 10:22:13,2020-11-17 10:29:52,IP Address,78.73.1.225,100,459,TRUE,2020-11-17 10:29:53,R_1QL4NLuH9WZWz02,,,,,56.88290405,12.61360168,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,<Hon star pa en padddelbrada och paddlar,Hon paddlar,Hon star upp.,,,,,,,,,,Man,Man,Kvinna,Man,Man,Man,Man,Kvinna,Man,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,71,kvinna,5,"Stammer helt
7","Stammer helt
7",4,4,3,2,3,3,2,4,"Stammer inte alls
1",5,5,6,Nagon gang om aret,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Allmannhetens installningn till konstillhorighet,Nej,,Nej,nuqyzgw,,
2020-11-17 10:41:05,2020-11-17 10:45:37,IP Address,78.72.7.36,100,271,TRUE,2020-11-17 10:45:37,R_1MLmkFzA0QhrnlK,,,,,56.25520325,14.07800293,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Personen ifraga anvander en paddel,Personen star pa en brada och paddlar,Personen paddlar en kanot,,,,Man,Man,Kvinna,Man,Man,Vet ej,Vet ej,Kvinna,Man,Kvinna,Man,Vet ej,Vet ej,Vet ej,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,54,Kvinna,6,5,5,4,3,3,"Stammer inte alls
1",4,"Stammer inte alls
1",3,5,"Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1","Mycket daligt
1",Aldrig,Nagon gang per vecka,"Ja, en kollega,Ja, en bekant",,Hur man upplever olika konsidentiteter,Nej,Nej,Vissa gjorde mig osaker,ocfdhxx,,
2020-11-17 10:37:16,2020-11-17 10:50:20,IP Address,80.216.108.104,100,784,TRUE,2020-11-17 10:50:21,R_1OIGjNDmH4Xsg28,,,,,57.42529297,12.02900696,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Padddlar,Star pa ett paddleboard,Bilden visar en ganska muskulos person,,,,,,,Man,Man,,Vet ej,Man,Icke-binar,Icke-binar,,Kvinna,Icke-binar,,Kvinna,Vet ej,Icke-binar,Icke-binar,,Icke-binar,Kvinna,Icke-binar,Icke-binar,77,man,6,3,5,3,"Stammer inte alls
1",4,5,3,"Stammer helt
7",4,6,"Stammer inte alls
1",6,"Mycket bra
7",3,Nagon gang i manaden,,"Nej, kanner ingen som anvander hen som sitt pronomen",,"Synen pa Tvasamheten
",Nja,Forsokte att svara utan att se pa forvantningarna,Nej. Jag var bara engagerad av att svara sa bra som mojkigt,dfdovzk,,
2020-11-17 10:47:38,2020-11-17 10:52:13,IP Address,109.228.163.60,100,274,TRUE,2020-11-17 10:52:13,R_29ahICHVoIy93Nq,,,,,60.67449951,17.14169312,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Personen ror,Personen paddlar,Haller balansen,Man,Man,Vet ej,Man,Man,Man,Kvinna,Kvinna,Vet ej,Kvinna,Vet ej,Man,Kvinna,Icke-binar,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,27,Man,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,Nagon gang i manaden,Nagon gang i manaden,"Ja, en bekant",,Hbtq,Ja,Nej,Ja,cazxxqg,,
2020-11-17 10:53:43,2020-11-17 10:56:04,IP Address,109.228.163.60,100,141,TRUE,2020-11-17 10:56:05,R_2RX37mPf4mgdx4g,,,,,60.67449951,17.14169312,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Hgzfghhggh,Hhhhfghhh,Hhhhhhhgh,,,,,,,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,33,Man,4,4,4,4,3,5,5,5,6,4,3,2,2,2,2,Nagon gang om aret,Nagon gang om aret,"Ja, en bekant",,Hbtq,Ja,Nej,Ja,cazxxqg,,
2020-11-17 11:01:11,2020-11-17 11:10:50,IP Address,213.65.222.9,100,579,TRUE,2020-11-17 11:10:50,R_1Lbvd8wgaUAPzI4,,,,,56.98330688,12.6499939,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen padlar pa en standup brada,Hen tar i for att ta sig fram,Hen idrottar,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,18,Kvinna,5,6,6,5,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",6,"Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Nagon gang i manaden,Nagon gang om aret,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur vi identifierar andra genom bara utseende,Ja,"Det kandes som man skulle svara sa politiskt korrekt, vilket var det man da gjorde","Nagra ansikten sag forst ut ha nagot kon, sen blev man lite forvirrad for det kandes som ansiktet andrades ",yqpydzk,,
2020-11-17 11:05:57,2020-11-17 11:18:02,IP Address,83.253.208.24,100,724,TRUE,2020-11-17 11:18:02,R_3e3OYWSNIIW8b9G,,,,,59.65530396,12.58520508,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon star pa en brada,Hon haller i en paddel,Hon ar svart,,,,,,,,,,Man,Man,Vet ej,Man,Man,Icke-binar,Man,Kvinna,Icke-binar,Man,Vet ej,Man,Kvinna,Vet ej,Vet ej,Man,Kvinna,Kvinna,Man,Vet ej,57,Kvinna,6,"Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Stammer helt
7",6,2,2,"Stammer inte alls
1",6,6,5,Nagon gang om aret,Nagon gang om aret,"Nej, kanner ingen som anvander hen som sitt pronomen",,,Nej,Nej,Nej,ovapyww,,
2020-11-17 11:11:51,2020-11-17 11:18:54,IP Address,213.65.222.9,100,423,TRUE,2020-11-17 11:18:55,R_2B57vgEAqcuCppK,,,,,57.35850525,13.7368927,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Hen idrottar,Hen paddlar pa en stand up broda,Hen tar i for att komma fram,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,18,Kvinna,5,5,5,3,"Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1","Stammer inte alls
1",5,"Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Nagon gang i manaden,Nagon gang om aret,"Nej, kanner ingen som anvander hen som sitt pronomen",,Som utseendet paverkar vilket kon man tror att en manniska har,Ja,"Ja, det kandes som man skulle svara valdigt politiskt korrekt vilket man da gjorde","Ja, nagra ansikten var svara att identifiera kon pa",yqpydzk,,
2020-11-17 04:54:52,2020-11-17 11:22:16,IP Address,94.234.41.154,100,23243,TRUE,2020-11-17 11:22:16,R_T5FNia7cFUp8kvf,,,,,55.605896,13.0007019,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Vet inte om det ar en man eller kvinna,Bada kan gora detta,En man eller kvinna som paddlar,,,,,,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,66,Kvinna,5,4,4,5,"Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7",4,5,4,4,Aldrig,Aldrig,"Nej, kanner ingen som anvander hen som sitt pronomen",,Ordet hen,Nej,Nej,Nej,zyzumox,,
2020-11-17 12:07:35,2020-11-17 12:17:28,IP Address,2.248.100.168,100,593,TRUE,2020-11-17 12:17:29,R_zVlL0X8unuJ1kqd,,,,,59.05830383,16.58779907,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Han paddlar. ,Han star. ,Han arbetar med armarna. ,,,,,,,Man,Man,Vet ej,Man,Man,Man,Kvinna,Kvinna,Icke-binar,Kvinna,Man,Man,Kvinna,Kvinna,Vet ej,Man,Kvinna,Kvinna,Kvinna,Icke-binar,59,Kvinna,5,6,6,4,4,"Stammer inte alls
1","Stammer inte alls
1",5,4,2,"Stammer helt
7","Stammer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Nagon gang per vecka,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Uppfattning om kon,Kanske,Lite,Nej. ,rgarxvr,,
2020-11-17 12:39:25,2020-11-17 12:47:41,IP Address,90.224.247.178,100,495,TRUE,2020-11-17 12:47:41,R_3EzNsidrSaQ9vUV,,,,,57.78149414,14.15620422,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar staendes,Hen tar i,Hen tar sig fram pa vatten,,,,Man,Man,Kvinna,Man,Man,Man,Icke-binar,Kvinna,Icke-binar,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,30,Man,4,6,6,2,6,2,2,4,2,5,5,2,5,4,5,Nagon gang i manaden,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Vet ej,Nej,Vet ej,Nej,bhcnmsm,,
2020-11-17 11:56:52,2020-11-17 13:06:06,IP Address,90.224.78.69,100,4154,TRUE,2020-11-17 13:06:06,R_3P5fzSME4PbX3il,,,,,59.27409363,15.206604,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Paddlar kanot,Starnde paddling,Jobbar hry,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,68,Man,3,6,"Stammer helt
7",4,6,2,2,"Stammer inte alls
1","Stammer inte alls
1",5,6,"Stammer inte alls
1",3,4,3,Aldrig,Dagligen,"Nej, kanner ingen som anvander hen som sitt pronomen",,Konsidentitet,Nej,Nej,Nej,qdspdze,,
2020-11-17 06:20:51,2020-11-17 13:20:11,IP Address,62.20.189.53,100,25160,TRUE,2020-11-17 13:20:12,R_2qDVRm1akg998O6,,,,,58.39120483,13.84509277,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar (?) Gondol ensam i venedig som hon alskar,"Hon ar ute en blasig dag, vilket gor att hon far ta i lite extra men de gor inget da hon har starka armar",Hon behovde fa ut och rensa tankarna lite efter en tuff dag,,,,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,,Kvinna,Man,Kvinna,Man,Vet ej,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,,27,Kvinna,4,6,2,"Stammer helt
7",6,"Stammer inte alls
1",2,"Stammer inte alls
1",2,4,3,2,4,4,4,Nagon gang i manaden,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Hur synen pa kondefineringi samhallet ar,Vet ej,Nej,Nej,hyxkysz,,
2020-11-17 13:12:04,2020-11-17 13:20:19,IP Address,87.241.83.76,100,495,TRUE,2020-11-17 13:20:20,R_3Ea6TCgKIhdsNxg,,,,,57.72099304,12.94009399,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon star pa en surfbrada och paddlar sig framat,Hon tar kraft med en paddel,Hon paddlar sig framat pa en surfbrada,,,,,,,,,,Man,Man,Icke-binar,Man,Man,Man,Kvinna,Kvinna,Icke-binar,Kvinna,Icke-binar,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binar,Kvinna,Kvinna,Kvinna,Kvinna,35,Man,"Stammer helt
7",2,3,5,5,"Stammer inte alls
1","Stammer inte alls
1",4,"Stammer inte alls
1",2,4,2,2,2,2,Aldrig,Nagon gang per vecka,"Ja, en bekant",,Uppfattning om konsidentiteter,Nej,Nej,"Ja. Vissa sag forvrangda ut. Eller att jag redan sett ansiktet tidigare, som att ni blandat flera ansikten for att fa fram en icke-binar person",ekbusxk,,
2020-11-17 13:23:21,2020-11-17 13:32:19,IP Address,95.197.32.150,100,538,TRUE,2020-11-17 13:32:19,R_rkglNGvrq1Zyx5n,,,,,57.71670532,11.96670532,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Paddlar kanot staende,Sopar golv,aker gondol,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,47,Man,"Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1","Mycket daligt
1",Aldrig,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Studera acceptans/icke acceptans mot hptq-personer,Ja,Nej,Nej,cgghfgk,,
2020-11-17 13:32:35,2020-11-17 13:38:08,IP Address,95.197.32.150,100,333,TRUE,2020-11-17 13:38:09,R_3jUqr3cwrMsoo3z,,,,,57.71670532,11.96670532,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,Paddlar staende,Sopar golv,aker gondol,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,,Kvinna,Kvinna,Kvinna,47,Man,"Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer helt
7","Stammer inte alls
1","Stammer helt
7","Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1","Mycket daligt
1",Aldrig,Nagon gang per vecka,"Nej, kanner ingen som anvander hen som sitt pronomen",,Acceptans/icke acceptans for hbtq-personer,Ja,Nej,Nej,cgghfgk,,
2020-11-17 15:09:48,2020-11-17 15:17:44,IP Address,217.211.190.246,100,475,TRUE,2020-11-17 15:17:44,R_1obw1ugQ1CTZ7XQ,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar,Hon anvander en ara eller paddel,Hon graver med en spade,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Vet ej,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,29,Kvinna,2,6,6,6,6,"Stammer inte alls
1",4,2,"Stammer inte alls
1",6,"Stammer helt
7","Stammer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Dagligen,Dagligen,"Ja, en bekant",,Ta reda pa hur folk ser pa genus och kon,Nej,Nej,Nej,mzyywnq,,
2020-11-17 15:18:17,2020-11-17 15:23:19,IP Address,217.211.190.246,100,301,TRUE,2020-11-17 15:23:20,R_1dueFefrhP5Rb2s,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hon ror,Hon paddlar,Hon graver,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Vet ej,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,29,Kvinna,2,6,6,2,6,"Stammer inte alls
1",4,4,"Stammer inte alls
1",5,"Stammer helt
7",2,"Mycket bra
7","Mycket bra
7","Mycket bra
7",Dagligen,Dagligen,"Ja, en bekant",,Kon och genus,Nej,Nej,Nej,mzyywnq,,
2020-11-17 15:33:30,2020-11-17 15:37:25,IP Address,217.211.190.246,100,234,TRUE,2020-11-17 15:37:25,R_2q2a18497jtSDOk,,,,,57.7071991,11.96679688,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,,,,,,,Hon paddlar,Hon ror,Hon graver,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Vet ej,Kvinna,Man,Man,Man,Man,Vet ej,Man,Kvinna,Kvinna,Kvinna,Kvinna,29,Kvinna,2,6,6,2,6,"Stammer inte alls
1",5,3,"Stammer inte alls
1",4,"Stammer helt
7",2,"Mycket bra
7","Mycket bra
7","Mycket bra
7",Dagligen,Dagligen,"Ja, en bekant",,Kon och genus,Nej,Nej,Nej,mzyywnq,,
2020-11-17 15:52:45,2020-11-17 15:57:33,IP Address,188.149.190.1,100,287,TRUE,2020-11-17 15:57:33,R_XzSeGPjaxxUD9Zv,,,,,59.33329773,18.05000305,anonymous,EN,Jag har last informationen ovan och samtycker till att vara med i studien,Hon paddlar staende,,,,,,,,,,,,Man,Man,Kvinna,,Man,Icke-binar,Kvinna,Icke-binar,Kvinna,Kvinna,Man,Kvinna,Vet ej,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Vet ej,57,Man,4,6,6,4,"Stammer helt
7","Stammer helt
7",2,5,2,3,"Stammer inte alls
1","Stammer inte alls
1","Mycket daligt
1","Mycket daligt
1","Mycket daligt
1",Aldrig,Nagon gang i manaden,"Nej, kanner ingen som anvander hen som sitt pronomen",,Man eller kvinnor,Nej,Nej,Ja,zwonkmh,,
